page,format,group,name,variant,description,item_code,dimensions,unit,skid_size,price,trade_price,unit_price,splitting_fee,delivery,raw
54,natural_stone,VENETIAN CREMA,"Steps - Shotblasted top, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTSVC1665,,NS-SGTSVC1665,"60 in, 16 in, 6 in",Piece,,$374.00,,,$10.00,$8.01,NS-SGTSVC1665 60 in 16 in 6 in $ 374.00 $10.00 $8.01
54,natural_stone,VENETIAN CREMA,"Steps - Shotblasted top, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTSVC1666,,NS-SGTSVC1666,"72 in, 16 in, 6 in",Piece,,$448.00,,,$12.00,$9.61,NS-SGTSVC1666 72 in 16 in 6 in $ 448.00 $12.00 $9.61
54,natural_stone,VENETIAN CREMA,"Steps - Shotblasted top, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTSVC1668,,NS-SGTSVC1668,"96 in, 16 in, 6 in",Piece,,$747.00,,,$16.00,$12.82,NS-SGTSVC1668 96 in 16 in 6 in $ 747.00 $16.00 $12.82
55,natural_stone,VENETIAN CREMA,"Steps - Shotblasted top, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTSVCSM1664,,NS-SGTSVCSM1664,"48 in, 16 in, 6 in",Piece,,$299.00,,,$8.00,$6.42,NS-SGTSVCSM1664 48 in 16 in 6 in $ 299.00 $8.00 $6.42
55,natural_stone,VENETIAN CREMA,"Steps - Shotblasted top, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTSVCSM1665,,NS-SGTSVCSM1665,"60 in, 16 in, 6 in",Piece,,$374.00,,,$10.00,$8.01,NS-SGTSVCSM1665 60 in 16 in 6 in $ 374.00 $10.00 $8.01
55,natural_stone,VENETIAN CREMA,"Steps - Shotblasted top, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTSVCSM1666,,NS-SGTSVCSM1666,"72 in, 16 in, 6 in",Piece,,$448.00,,,$12.00,$9.61,NS-SGTSVCSM1666 72 in 16 in 6 in $ 448.00 $12.00 $9.61
55,natural_stone,VENETIAN CREMA,"Steps - Shotblasted top, bottom calibrated, 3 sides rockfaced (3SRF)",NS-SGTSVCSM1668,,NS-SGTSVCSM1668,"96 in, 16 in, 6 in",Piece,,$747.00,,,$16.00,$12.82,NS-SGTSVCSM1668 96 in 16 in 6 in $ 747.00 $16.00 $12.82
55,natural_stone,VENETIAN CREMA,"Curbs / Step Fillers - Shotblast Top, Sawn Bottom, 1 side rockfaced",NS-SGTSVCSF46,,NS-SGTSVCSF46,"46 in, 6 in, 6 in",Piece,,$140.72,,,$3.00,$2.95,NS-SGTSVCSF46 46 in 6 in 6 in $ 140.72 $3.00 $2.95
55,natural_stone,VENETIAN CREMA,"Curbs / Step Fillers - Shotblast Top, Sawn Bottom, 1 side rockfaced",NS-SGTSVCSMSF46,,NS-SGTSVCSMSF46,"46 in, 6 in, 6 in",Piece,,$140.72,,,$3.00,$2.95,NS-SGTSVCSMSF46 46 in 6 in 6 in $ 140.72 $3.00 $2.95
55,natural_stone,VENETIAN CREMA,"Pier Caps - Flamed Top, Sawn Bottom, 4 sides rockfaced",NS-PCKVCR24X24,,NS-PCKVCR24X24,"24 in, 24 in, 2.75 in",Piece,,$132.31,,,$4.00,$2.40,NS-PCKVCR24X24 24 in 24 in 2.75 in $ 132.31 $4.00 $2.40
